"","state","stateNames","year","GDP_percapita","pop","national_region","crime_percapita","crime_type"
"1","AZ","Arizona",2010,84636.5034081067,2922297,"West",7.56823155794542,"Homicides"
"2","AZ","Arizona",2010,84636.5034081067,2922297,"West",33.4332866625721,"Rapes"
"3","AZ","Arizona",2010,84636.5034081067,2922297,"West",303.020348146968,"Assaults"
"4","AZ","Arizona",2010,84636.5034081067,2922297,"West",201.639312222403,"Robberies"
"5","AZ","Arizona",2011,86992.2033194597,2938430,"West",7.54459511766288,"Homicides"
"6","AZ","Arizona",2011,86992.2033194597,2938430,"West",36.6568914956012,"Rapes"
"7","AZ","Arizona",2011,86992.2033194597,2938430,"West",299.487623583748,"Assaults"
"8","AZ","Arizona",2011,86992.2033194597,2938430,"West",204.36011992626,"Robberies"
"9","AZ","Arizona",2012,90235.2253077001,2949300,"West",7.25155817349859,"Homicides"
"10","AZ","Arizona",2012,90235.2253077001,2949300,"West",38.9720612452829,"Rapes"
"11","AZ","Arizona",2012,90235.2253077001,2949300,"West",353.503333083512,"Assaults"
"12","AZ","Arizona",2012,90235.2253077001,2949300,"West",212.482807932962,"Robberies"
"13","AZ","Arizona",2013,91616.7725385423,2958765,"West",7.52884716037652,"Homicides"
"14","AZ","Arizona",2013,91616.7725385423,2958765,"West",42.4353203584859,"Rapes"
"15","AZ","Arizona",2013,91616.7725385423,2958765,"West",350.795964215832,"Assaults"
"16","AZ","Arizona",2013,91616.7725385423,2958765,"West",189.751105170345,"Robberies"
"17","AZ","Arizona",2014,94916.9675114593,2966369,"West",6.43042910809154,"Homicides"
"18","AZ","Arizona",2014,94916.9675114593,2966369,"West",65.7729693339981,"Rapes"
"19","AZ","Arizona",2014,94916.9675114593,2966369,"West",320.846657288296,"Assaults"
"20","AZ","Arizona",2014,94916.9675114593,2966369,"West",175.010876157874,"Robberies"
"21","CA","California",2010,52521.2776480058,37336011,"West",6.95275827028539,"Homicides"
"22","CA","California",2010,52521.2776480058,37336011,"West",25.7540040070926,"Rapes"
"23","CA","California",2010,52521.2776480058,37336011,"West",312.616993528587,"Assaults"
"24","CA","California",2010,52521.2776480058,37336011,"West",258.331996264435,"Robberies"
"25","CA","California",2011,53879.1863572078,37701901,"West",7.24224695594222,"Homicides"
"26","CA","California",2011,53879.1863572078,37701901,"West",21.7877710388037,"Rapes"
"27","CA","California",2011,53879.1863572078,37701901,"West",286.587511213022,"Assaults"
"28","CA","California",2011,53879.1863572078,37701901,"West",244.863217655052,"Robberies"
"29","CA","California",2012,55739.55055306,38062780,"West",7.85501359098854,"Homicides"
"30","CA","California",2012,55739.55055306,38062780,"West",23.7364595547972,"Rapes"
"31","CA","California",2012,55739.55055306,38062780,"West",284.111505699221,"Assaults"
"32","CA","California",2012,55739.55055306,38062780,"West",246.893463126257,"Robberies"
"33","CA","California",2013,57641.1971327711,38431393,"West",6.47370029192781,"Homicides"
"34","CA","California",2013,57641.1971327711,38431393,"West",21.1748122551756,"Rapes"
"35","CA","California",2013,57641.1971327711,38431393,"West",266.49398121244,"Assaults"
"36","CA","California",2013,57641.1971327711,38431393,"West",241.471025130484,"Robberies"
"37","CA","California",2014,59918.7036917724,38802500,"West",6.10403829543249,"Homicides"
"38","CA","California",2014,59918.7036917724,38802500,"West",27.7447306988186,"Rapes"
"39","CA","California",2014,59918.7036917724,38802500,"West",292.579000626701,"Assaults"
"40","CA","California",2014,59918.7036917724,38802500,"West",207.359514521537,"Robberies"
"41","CO","Colorado",2010,51132.8939354174,5048575,"West",5.62018771426966,"Homicides"
"42","CO","Colorado",2010,51132.8939354174,5048575,"West",59.6604541976317,"Rapes"
"43","CO","Colorado",2010,51132.8939354174,5048575,"West",300.680042713427,"Assaults"
"44","CO","Colorado",2010,51132.8939354174,5048575,"West",156.71677280175,"Robberies"
"45","CO","Colorado",2011,52112.0929686555,5119661,"West",5.20527921542632,"Homicides"
"46","CO","Colorado",2011,52112.0929686555,5119661,"West",61.9321996447662,"Rapes"
"47","CO","Colorado",2011,52112.0929686555,5119661,"West",307.642624650503,"Assaults"
"48","CO","Colorado",2011,52112.0929686555,5119661,"West",175.279810315376,"Robberies"
"49","CO","Colorado",2012,53478.8737196172,5191709,"West",5.8001215954063,"Homicides"
"50","CO","Colorado",2012,53478.8737196172,5191709,"West",57.4833479544732,"Rapes"
